,cookingMinutes,num_ingredients,preparationMinutes,pricePerServing,readyInMinutes,servings,weightWatcherSmartPoints,Calories,Fat,Saturated_Fat,Carbohydrates,Sugar,Cholesterol,Sodium,Protein,Vitamin_K,Vitamin_A,Vitamin_C,Manganese,Folate,Fiber,Copper,Magnesium,Phosphorus,Vitamin_B6,Potassium,Vitamin_B1,Iron,Vitamin_B2,Vitamin_E,Zinc,Vitamin_B5,Vitamin_B3,Calcium,Selenium,num_words_instructions,num_steps_instructions,whole30,vegan,vegetarian,paleo,primal,aggregateLikes,ingredients_list,ingredient_types,title,spoonacularSourceUrl
94,-0.0758119499109135,-0.7569777396942434,0.16955719131387167,-0.9259911688294344,-0.3836677330275484,0.024401407513779238,0.05720345427929114,-0.4528660774091846,0.7923807317141784,0.18838937449929988,-1.3325218227256561,-0.99771252005335,-0.40646578161559715,-0.616005046301986,-1.0181507410749855,0.024911588351949236,-0.4233114238609045,-0.4760501939393143,-1.0802895059774265,-0.7352177606063913,-0.8154592256085353,-0.12069494763108427,-0.9711224463196959,-1.1167525283434603,-0.7791698508931888,-1.1101215033820546,-0.7648316925450553,-0.487944272414946,-0.7531217072252031,0.5515765650346708,-0.9200971041810039,-0.44937918735128596,-0.5288655883317838,-0.8265901371451728,-0.5993062501976766,0.2698054207252602,0.19056296809008377,True,True,True,1,1,1397,"['avocado', 'kale', 'lemon juice', 'olive oil', 'onions', 'sea-salt', 'sunflower seeds']","Counter({'Produce': 4, 'Oil, Vinegar, Salad Dressing': 1, 'Spices and Seasonings': 1, 'Savory Snacks': 1})",Massaged Kale Salad with Avocado and Pickled Red Onions,https://spoonacular.com/massaged-kale-salad-with-avocado-and-pickled-red-onions-814122
95,,0.08379723960332408,,1.7734589575129327,-0.10424376743164498,-0.7756447404789834,3.1346044756335627,2.618719155628942,4.943668389270426,2.3071514764302865,-0.34772869785092536,0.0662836746409977,-0.40646578161559715,0.4711948491837608,-0.4403354214699576,-0.35552056798862075,-0.6149043230913104,-0.01890344962034028,1.6217728382380432,0.7399450930529852,1.3684268930136794,0.07808211485963584,0.9779008692441863,0.3234176286838203,0.813322087647433,1.8606758791551399,-0.014401120034371615,-0.07570473937296869,0.6714281346599523,2.615857660339621,1.0420753059032297,1.241720805953436,0.08714325035909114,-0.4926194864897625,-0.6415950388939176,-0.10671245279968203,-0.42415628381341247,True,True,True,1,1,176771,"['avocados', 'fresh basil leaves', 'garlic', 'lemon juice', 'olive oil', 'olive oil', 'pepper', 'pine nuts', 'sea salt', 'zucchini']","Counter({'Produce': 5, 'Oil, Vinegar, Salad Dressing': 2, 'Spices and Seasonings': 2, 'Produce;Baking': 1})",Zucchini Noodles with Creamy Avocado Pesto,https://spoonacular.com/zucchini-noodles-with-creamy-avocado-pesto-780510
96,-0.06281908227371434,-0.47671941326172096,-0.18837475394353798,1.3271311307476608,-0.34641120428142796,-0.7756447404789834,-0.8479144931778476,-0.6190163643263149,-0.8828546421387374,-0.48364089571669583,-1.1368228691758582,-0.3705889351010524,1.543523124330374,-0.3050228211060045,1.640272057707275,-0.35271157688673777,-0.6554990824139671,-0.560271316010672,-0.968222404143605,-0.38804286383277137,-0.8507608381064699,-0.6424847366692249,-0.3413134164710929,0.523038195421683,-0.06926380600158613,-0.004970558002672917,-0.5861577467091782,-0.2840568499357009,-0.17167279217003759,-0.6659882781420171,-0.631749187286905,-0.1920378840223065,0.3614138523476474,-0.6944215183310657,2.4123530520047227,0.4519914885599096,-0.42415628381341247,True,False,False,1,1,1107,"['fresh parsley', 'garlic', 'green beans', 'juice of lemon', 'onion', 'salt and pepper', 'summer squash', 'tilapia']","Counter({'Produce': 6, 'Spices and Seasonings': 1, 'Seafood': 1})",Garlicky Lemon Grilled Fish Packets,https://spoonacular.com/garlicky-lemon-grilled-fish-packets-483358
112,-0.05725071042920042,-0.47671941326172096,-0.5463066992009477,-0.44412576881294635,-0.3836677330275484,0.024401407513779238,-1.0289380826692753,-1.133508157249583,-0.7636521250880763,-0.6360922070156948,-1.3208248737778518,-0.5079924171973423,-0.40646578161559715,-0.05409607605060708,-0.2395957668387831,0.10454479392701918,0.4018382304600242,0.18245135782812108,-0.7814439010872362,-0.1148127211088073,-0.794599181859756,-0.766720400725925,-0.5168631691982428,-1.209865712063152,-0.6448633018596424,-0.7986424871105328,-0.8363012708794062,-0.38079175841125507,0.7005005804127106,0.2594922765098049,-0.9904258643990766,-0.6331944040148426,-0.5728662196668463,-0.49439403829983375,0.23687825206407823,1.1807357598985075,0.6003758026924146,True,False,True,0,0,415,"['bell pepper', 'egg whites', 'frozen spinach', 'olive oil', 'onion', 'plum tomatoes', 'salt', 'water']","Counter({'Produce': 3, 'Milk, Eggs, Other Dairy': 1, 'Frozen': 1, 'Oil, Vinegar, Salad Dressing': 1, 'Spices and Seasonings': 1, 'Beverages': 1})",Egg White Omelette,https://spoonacular.com/egg-white-omelette-740848
113,-0.0758119499109135,-0.47671941326172096,-0.5463066992009477,-0.2035276975547139,-0.5699503767581507,0.024401407513779238,0.23822704377071888,0.3937574374307453,-0.4644458071219872,-0.4369721269516961,1.6241069651577293,0.29528947813481415,-0.40646578161559715,-0.0830745546893107,-0.1892140495980177,-0.1431879152992928,0.4373394259438518,1.8402183772624074,-0.18375269130685568,0.6687217547675124,0.81964728054579,-0.22008347887644444,0.4094694743435444,0.6355964667194298,0.9476286366809795,3.048024577870761,0.45015113913890886,0.004659646129799447,0.03183432809927035,-0.12776554423102854,0.14890005113370403,0.8312001554048261,0.11061025373779115,-0.1503439333632188,-0.4332028636691424,-0.9204768891277829,-0.21924986651224707,True,True,True,0,0,476,"['broccoli', 'carrots', 'cauliflower', 'garlic powder', 'ground pepper', 'olive oil', 'red potatoes', 'salt']","Counter({'Produce': 4, 'Spices and Seasonings': 3, 'Oil, Vinegar, Salad Dressing': 1})",EASY Oven Roasted Veggies,https://spoonacular.com/easy-oven-roasted-veggies-587979
115,-0.047970090688343875,-1.3174943925592884,0.16955719131387167,-1.1900132525884686,-0.10424376743164498,0.024401407513779238,-1.0289380826692753,-1.3384943852144169,-0.5372473443811159,-0.5085309057246957,-1.485032041698947,-1.1597781656028203,-0.40646578161559715,-0.2483862827087987,-1.0504265286823509,0.8901146909982149,-0.010762404969136267,-0.048312013790873895,-0.980674304347363,-1.0863581489221061,-1.4685390568203218,0.3638241421900463,-1.1994666818780735,-1.2585665507405175,-0.9710363495125409,-1.3225406855520263,-1.0149752167152832,-0.4864560430537836,-0.8694114902362363,-0.7020885834653151,-1.166247764944259,-0.9518074462316743,-0.6638008577593087,-0.5097261659388495,-0.7004505695536344,0.221222469302687,0.19056296809008377,True,True,True,1,1,6241,"['extra virgin olive oil', 'garlic powder', 'kale', 'kosher salt', 'sherry vinegar']","Counter({'Oil, Vinegar, Salad Dressing': 2, 'Spices and Seasonings': 2, 'Produce': 1})",Garlic Roasted Kale,https://spoonacular.com/garlic-roasted-kale-474307
116,-0.0758119499109135,-0.1964610868291984,0.16955719131387167,-0.12857085755214914,-0.3836677330275484,0.024401407513779238,0.6002742227535743,0.09877313738579974,1.5651970503110828,0.5928520371292973,-1.18496031292259,-0.8896687563537032,-0.40646578161559715,-0.4348247128115074,-0.933918807563081,-0.30973062870129836,0.32002052757240584,-0.9163026567135137,-0.8437034021060259,0.6427516729035955,0.09756884308804076,-0.5058255062068547,-0.7992974577186757,-0.9863353246477408,-0.6256766519977072,-0.4382204011466573,-0.6576273250435292,-0.3525154005491701,-0.4914696954503786,0.37763873029514383,-0.6528478153523269,0.034667549862746845,-0.44526438879516506,-0.843057977942634,-0.6503143767694312,-0.8233109862826365,-0.8339691184157433,True,True,True,1,1,4708,"['avocados', 'champagne vinegar', 'dijon mustard', 'extra-virgin olive oil', 'fresh chives', 'romaine hearts', 'sea-salt', 'shallots', 'walnuts']","Counter({'Produce': 4, 'Oil, Vinegar, Salad Dressing': 2, 'Condiments': 1, 'Spices and Seasonings': 1, 'Nuts;Savory Snacks;Baking': 1})",Avocado and Romaine Salad with Walnuts,https://spoonacular.com/avocado-and-romaine-salad-with-walnuts-512247
121,-0.038689470947487335,-1.597752718991811,-0.5463066992009477,-1.15849122433739,-0.19738508929694612,0.024401407513779238,-1.0289380826692753,-1.2118554470153846,-0.5396473950599883,-0.5085309057246957,-1.2591909504759615,-0.8215542096734911,-0.40646578161559715,-0.4089350711961319,-0.9150256635977938,-0.21544328882363378,-0.6719351057886799,0.7946500638802484,-1.0802895059774265,-0.42754226978148335,-0.7512744756122911,-0.8536853655656151,-1.1661057510092607,-0.9898013674486632,-0.7407965511693183,-0.9614143827580448,-0.8363012708794062,-0.4611561439140232,-0.5496145869558952,-0.2688849195857389,-0.9622943603118477,-0.3452172312419371,-0.6080667247348963,-0.6751853767098933,-0.5408866864317354,-0.7504365591487767,-0.014343449211081638,True,True,True,1,1,443,"['broccoli', 'garlic', 'kosher salt', 'olive oil']","Counter({'Produce': 2, 'Spices and Seasonings': 1, 'Oil, Vinegar, Salad Dressing': 1})",Roasted Broccoli with Garlic,https://spoonacular.com/roasted-broccoli-with-garlic-962537
122,-0.010847611724917711,-0.47671941326172096,0.5274891365712813,-1.0129946438324113,0.3614628418948608,1.6244937034993046,-1.209961672160703,-1.2312171335667033,-0.7044508750092244,-0.5738671819956953,-1.0144547878757544,-0.7017665586151871,-0.40646578161559715,-0.27010245750639506,-1.0653836009882032,-0.45999473101889743,0.3531814072863874,-0.25066796384939577,-1.0429338053661528,-0.7743283928745057,-0.7737391381109766,-0.3567427093388146,-0.9934710310764733,-1.231543166190954,-0.8175431506170593,-0.9091067215440745,-0.6576273250435292,-0.42841509796845106,-0.9275563817417527,-0.1769932333082531,-1.1803135169878736,-0.6025585345709166,-0.539132402309965,-0.7490067320088575,-0.6769083572897476,-0.6897078698705603,-0.014343449211081638,True,True,True,1,1,7245,"['black pepper', 'brussels sprouts', 'butternut squash', 'nutmeg', 'olive oil', 'red onion', 'sage', 'seasoned salt']","Counter({'Spices and Seasonings': 3, 'Produce': 3, 'Oil, Vinegar, Salad Dressing': 1, 'Produce;Spices and Seasonings': 1})",Oven Roasted Vegetables,https://spoonacular.com/oven-roasted-vegetables-551874
132,-0.05725071042920042,-1.3174943925592884,-0.7610658663553934,0.11764897670627592,-0.43955252614672913,-0.7756447404789834,-0.6668909036864198,-0.8657652999105626,0.004364092151082849,-0.19118327812269778,-1.1804614864042038,-0.5079924171973423,-0.40646578161559715,-0.5267588773455231,-0.8670055893526893,-0.46923394271545255,-0.5985956937237784,-0.5970633069304033,-1.1176452065887001,-0.30531182460161094,-0.4656523381290036,-0.4064369749614946,-1.172421655397046,-0.9305849073922282,-0.8942897500648,-0.9936323027353856,-0.08587069836872231,0.12074153630046455,-0.17167279217003759,0.4925033381420013,-0.5895519311560613,-0.5106509262391382,-0.4379309502393213,-0.7869111586719796,-0.5047014342483539,-0.6654163941592737,-0.8339691184157433,True,True,True,1,1,959,"['asparagus', 'extra virgin olive oil', 'lemon', 'red pepper flakes', 'Salt & Pepper']","Counter({'Produce': 2, 'Spices and Seasonings': 2, 'Oil, Vinegar, Salad Dressing': 1})",Lemon roasted asparagus,https://spoonacular.com/lemon-roasted-asparagus-588251
133,,-1.597752718991811,,-1.3035862503423548,-0.10424376743164498,1.6244937034993046,-1.3909852616521308,-1.6592567446794322,-0.9676564327922279,-0.7387634982986943,-1.5750085720666702,-1.160952554338686,-0.40646578161559715,-0.5043117563821009,-1.1110420322376466,0.5486022908885545,-0.16268634787734532,-0.24165768035884935,-1.1051933063849422,-1.1231361391066352,-1.4685390568203218,0.10292924767097589,-1.3184971876478662,-1.3604329611947414,-1.0669695988222168,-1.4785833981563048,-1.086444795049634,-0.5296146945274924,-0.8984839359889945,-0.9515088747899197,-1.2436094011841392,-0.9518074462316743,-0.68580117342684,-0.6643251196322573,-0.7401235568872213,-0.009546549954535648,0.3954693853912492,True,True,True,0,0,313,"['extra virgin olive oil', 'kale', 'salt', 'sriracha sauce']","Counter({'Oil, Vinegar, Salad Dressing': 1, 'Produce': 1, 'Spices and Seasonings': 1, 'Condiments': 1})",Kale Chips Using Sriracha Sauce,https://spoonacular.com/kale-chips-using-sriracha-sauce-848980
136,-0.0758119499109135,-0.1964610868291984,-0.5463066992009477,0.46057651971800995,-0.5699503767581507,-1.1756678144753647,1.505392170210713,1.0636492785173595,2.3876144162713486,1.1342097548032937,-0.24920439709826817,0.2424419850208566,-0.40646578161559715,-0.4464019569218438,-0.7095627229752975,-0.1285676242629858,-0.2928566658352465,-0.07346572186864925,-0.6195691984383832,0.4238720907271699,1.294614430517998,0.0532349820482958,-0.10827273918846501,-0.5133673485422284,0.18016264220357153,1.4511737924486126,-0.33601422253895025,-0.300427372908487,-0.11352790066452115,1.5131574250097906,-0.11834923769497291,0.9537436331805303,0.01674224022299121,-0.642178713042568,-0.6921671985718965,-1.005497054117286,-0.8339691184157433,True,True,True,1,1,500,"['avocado', 'cilantro', 'juice of lemon', 'kale', 'olive oil', 'red onion', 'Salt & Pepper', 'tomatoes', 'white balsamic vinegar']","Counter({'Produce': 5, 'Oil, Vinegar, Salad Dressing': 2, 'Produce;Spices and Seasonings': 1, 'Spices and Seasonings': 1})","Avocado, Tomato, Kale & Onion Salad",https://spoonacular.com/avocado-tomato-kale-onion-salad-523704
137,,-1.597752718991811,,-0.7400714353230728,-0.4768090548928496,-0.7756447404789834,-1.209961672160703,-1.4506120584999598,-1.1100594397386554,-0.8009885233186939,-0.9442730941889304,0.46675023357121026,-0.40646578161559715,-0.8891431232350554,-1.1189141755565164,0.12085724827771348,-0.13598412468258628,-0.5311130374926536,-0.5448577972158357,-0.12608715784613642,-1.0962675068421046,-0.7418732679145849,-0.8080425561017625,-1.421411815895713,-0.9134763999267352,-1.0488742007414633,-0.9435056383809325,-0.38674467585590455,-0.7240492614724447,-0.47564121371008217,-1.166247764944259,-0.8292639684559698,-0.6344671035359337,-0.7638419851410533,-0.6973988012972046,-1.1512459083850055,-1.0388755357169088,True,True,True,1,1,494,"['lime juice', 'mango', 'pineapple juice', 'spinach']","Counter({'Produce': 3, 'Beverages': 1})",Tropical Green Juice,https://spoonacular.com/tropical-green-juice-201859
139,,0.3640555660358466,,0.5798382062220907,0.17518019816425848,-0.7756447404789834,-0.6668909036864198,-1.0329849823058181,-0.9908569226879942,-0.776098513310694,-0.4916911464392823,0.31055653170106867,-0.40646578161559715,2.2865114414662253,-0.4985892820295925,-0.801337914797119,-0.4780875522760151,0.2848181897068291,-0.9059629031248154,-0.40297177316771765,-0.5346509443749662,0.5626012046807664,-0.9435915810396078,0.3219489664800397,-0.16519705531126225,0.6768287030114338,-0.12160548753589777,-0.2557804920736158,2.851861566116823,-0.6331698187572008,0.43021509200599584,1.8666925426095287,0.9040883054800848,-0.7529107459910143,1.4610732897861884,0.5005744399824829,0.6003758026924146,True,True,True,0,0,262810,"['baby bella mushrooms', 'braggs liquid aminos', 'cashew milk', 'dried bay leaf', 'fresh thyme', 'bell pepper', 'salt', 'tapioca flour', 'vegetable broth', 'white button mushrooms', 'white onion']","Counter({'Produce': 5, 'Health Foods;Condiments': 1, 'Milk, Eggs, Other Dairy': 1, 'Produce;Spices and Seasonings': 1, 'Spices and Seasonings': 1, 'Ethnic Foods;Health Foods;Baking': 1, 'Canned and Jarred': 1})",Best Ever Mushroom Soup,https://spoonacular.com/best-ever-mushroom-soup-702731
140,-0.0758119499109135,-1.0372360661267659,-0.18837475394353798,0.18270080570850178,-0.4768090548928496,0.024401407513779238,0.9623214017364299,0.7863944298202784,1.844402945953235,0.8604196447152955,-0.0467572037708909,0.20955910041661613,-0.40646578161559715,0.14297644181943717,-0.6198202891401843,-0.577870827499122,-0.6842516901898159,-0.50846218594003,-0.6195691984383832,0.5738609767017082,1.9268342179810054,0.11535281407664591,0.14242008112668997,-0.46983620082217076,0.5063356898564699,1.625545704214256,-0.12160548753589777,-0.04147546406623418,0.14812411111030338,1.5394121925176436,0.08560416693743853,1.566461022059053,0.24701221087648484,-0.5124944667625606,-0.6372353699561608,-0.8597481998495664,-1.0388755357169088,True,True,True,1,1,804,"['avocados', 'canned tomatoes', 'cilantro', 'lime juice', 'red onion', 'salt and pepper']","Counter({'Produce': 3, 'Canned and Jarred': 1, 'Produce;Spices and Seasonings': 1, 'Spices and Seasonings': 1})",Spicy Guacamole,https://spoonacular.com/spicy-guacamole-490754
147,-0.06653133017005695,-1.3174943925592884,-0.5463066992009477,-1.2035991798389334,-0.4768090548928496,0.024401407513779238,-1.3909852616521308,-1.5043069682963495,-0.9636563483274406,-0.7325409957966943,-1.3005801544451143,-0.8356468745038799,-0.40646578161559715,-0.8793342972678456,-0.9567480231878027,-0.2883078411411542,-0.6834609687659357,0.6259575340850176,-1.142549006996216,-0.5046749680120389,-0.8250869381079721,-0.8661089319712851,-1.222948890499325,-1.0627645057324844,-0.8175431506170593,-1.0632715226014045,-0.9077708492137571,-0.4849678136926212,-0.6077594784614118,-0.5544055162336415,-1.0115244924644986,-0.40648897012978935,-0.6242002895577524,-0.7426183454926011,-0.5644288986956221,-0.5439590156028408,-0.014343449211081638,True,True,True,1,1,540,"['broccoli crown', 'garlic', 'juice of lemon', 'olive oil', 'red pepper flakes']","Counter({'Produce': 3, 'Oil, Vinegar, Salad Dressing': 1, 'Spices and Seasonings': 1})",Lemon-Garlic Broccoli,https://spoonacular.com/lemon-garlic-broccoli-497144
150,-0.0758119499109135,-0.47671941326172096,0.16955719131387167,0.7871072539791827,-0.3836677330275484,-1.1756678144753647,0.6002742227535743,1.6978570810181126,1.2979914080632917,0.5430720171132977,0.2245220352877947,2.7885167643777504,0.7635275619519855,-0.23107936381473157,2.4235503179347995,-0.6977098334240361,-0.16265889227234948,1.6582607078838727,-1.1300971067924581,-0.3081887498380329,-0.14312396939787564,-0.6549083030748949,-0.1366133358003204,0.573501428743585,0.98600193640485,0.4146057416900905,-0.3002794333717748,-0.047428381510883674,-0.14260034641727928,1.1029266826995858,-0.11834923769497291,-0.06949440624660205,2.8753165892908847,-0.2454599103830381,5.252241398059504,-0.39821016133512116,-0.8339691184157433,True,False,False,1,1,512,"['bell pepper', 'celery', 'light tuna', 'mandarin oranges', 'olive oil', 'red wine vinegar', 'salt and pepper', 'shallot']","Counter({'Produce': 3, 'Oil, Vinegar, Salad Dressing': 2, 'Canned and Jarred;Seafood': 1, 'Canned and Jarred;Produce': 1, 'Spices and Seasonings': 1})",Sweet and Tangy Tuna Stuffed Peppers,https://spoonacular.com/sweet-and-tangy-tuna-stuffed-peppers-529404
