,ids,titles,aggregateLikes,spoonacularScore,healthScore,pricePerServing,readyInMinutes,servings,weightWatcherSmartPoints,veryHealthy,vegetarian,vegan,glutenFree,dairyFree,whole30,calories,fat,saturated_fat,carbs,sugar,cholesterol,sodium,protein
506,666514,Dr. Oz's Vitamin Cocktail,394,100.0,81.0,169.34,15,1,0,True,True,True,True,True,True,179.9,1.08,0.24,44.67,27.68,0.0,37.28,3.4
507,446364,kale & apple butternut salad,1562,100.0,100.0,208.47,45,3,5,True,True,True,True,True,True,277.67,18.25,1.98,28.38,7.85,0.0,275.29,6.88
508,758070,Sweet Potato Bowl with Chimichurri,2770,100.0,100.0,377.39,45,4,19,True,True,True,True,True,False,614.59,32.46,4.56,74.35,8.49,0.0,130.78,12.2
509,262056,Ultimate 4-Layer Vegan Sandwich,17561,100.0,83.0,222.08,15,4,7,True,True,True,False,True,False,302.97,16.09,1.85,30.04,6.04,0.6,359.05,12.13
510,984987,Sheet Pan Steak Fajitas,4323,100.0,67.0,295.99,50,4,11,True,False,False,True,True,False,433.79,21.28,4.56,33.02,3.8,68.04,402.23,28.96
511,513916,Garlic Green Beans with Mushrooms and Potatoes,1435,100.0,100.0,192.67,23,3,3,True,True,False,True,True,True,166.16,3.87,0.56,29.49,9.07,0.0,284.18,6.97
512,667629,One Pan Roasted Lemon Pepper Salmon and Garlic Parmesan Asparagus,4198,100.0,100.0,588.29,30,4,9,True,False,False,True,False,False,413.72,23.09,5.01,10.01,3.82,102.05,584.72,42.42
513,495489,Vegan Cincinnati Chili,519,100.0,77.0,153.03,50,4,10,True,True,True,False,True,False,363.75,3.96,0.65,65.77,9.69,0.0,1045.85,20.05
514,525578,Springtime Crockpot Minestrone,19241,100.0,100.0,201.06,480,6,9,True,True,False,False,False,False,436.43,3.22,1.28,82.97,14.6,5.78,970.65,22.8
515,248667,Artichoke Curry Vegan Spinach Dip,1077,100.0,100.0,144.31,30,6,0,True,False,False,True,True,False,117.76,6.73,0.76,11.02,4.33,0.0,410.91,3.5
516,262756,Jumbo Chickpea Pancake,11943,100.0,78.0,88.88,20,1,7,True,True,True,True,True,False,255.83,4.19,0.44,39.95,8.68,0.0,632.91,14.41
517,594136,Homemade Pasta Sauce,3344,100.0,100.0,468.78,45,5,4,True,False,False,True,True,False,344.7,5.88,2.69,70.89,45.66,0.0,811.39,14.69
518,483329,Lemony Kale Salad,58,100.0,100.0,67.56,15,4,1,True,False,False,True,False,False,106.65,6.07,1.61,9.59,0.24,4.25,429.17,6.58
519,749173,Oven-Roasted Root Vegetables,1788,100.0,100.0,251.65,65,4,5,True,True,True,True,True,True,397.27,8.09,1.16,76.88,22.33,0.0,1039.62,10.98
520,245503,Baby Bok Choy with Cashews,3017,100.0,100.0,434.82,45,4,8,True,False,False,True,True,True,454.57,18.7,4.47,4.85,1.74,172.86,406.46,63.17
521,590367,Spicy Thai Steak Salad,3763,100.0,100.0,547.95,45,5,15,True,False,False,True,True,False,566.33,34.85,6.82,32.27,13.38,81.65,1024.01,35.88
522,560829,Kale Pesto,1783,100.0,62.0,66.54,10,6,7,True,False,False,True,False,False,231.74,21.87,3.63,6.71,0.38,2.83,279.57,4.58
523,696719,Oatmeal-Rhubarb Porridge,2963,100.0,88.0,113.62,20,2,14,True,False,False,True,True,False,409.29,13.71,1.48,60.57,25.45,0.0,114.26,12.47
524,573041,Chocolate Pumpkin Banana Smoothie,88,100.0,100.0,151.94,5,1,2,True,False,False,True,True,False,241.37,4.9,1.03,36.8,16.34,35.29,422.63,20.36
525,715229,Quick and Easy Veggie Chili,1363,100.0,95.0,117.49,45,4,7,True,True,True,True,True,False,326.01,1.57,0.24,61.29,7.53,0.0,632.56,20.8
526,506266,A Green Julius (AKA Orange Vanilla Smoothie),1411,100.0,100.0,203.4,45,1,1,True,True,False,True,False,False,162.74,0.66,0.1,34.75,26.67,2.27,101.64,0.72
527,770706,Simple Broccoli Stir-fry,969,100.0,93.0,71.84,10,4,7,True,True,True,True,True,False,314.83,9.19,1.55,51.71,4.15,0.0,562.24,9.48
528,535999,Quinoa Stuffed Bell Peppers,12168,100.0,58.0,154.44,50,6,6,True,True,False,True,False,False,248.56,6.87,3.05,37.5,7.87,13.94,536.59,10.63
529,500504,Peanut Butter Banana Basil Rainbow Chard Wrap,519,100.0,69.0,60.38,5,1,6,True,True,True,True,True,False,310.72,16.93,3.05,36.47,17.34,0.0,216.75,10.12
530,757966,Spicy Spinach with Sunflower Seeds,795,100.0,100.0,113.52,45,8,2,True,True,True,True,True,True,108.88,8.39,0.95,6.29,0.77,0.0,106.84,5.12
531,557362,"Blueberry Coconut Hidden Green Smoothie [Dairy, Sugar & Gluten Free]",548,100.0,71.0,83.49,2,2,0,True,True,True,True,True,False,73.89,2.02,1.33,14.2,7.6,0.0,20.93,2.22
532,867806,Bean Salad with Lemon and Herbs,897,100.0,100.0,129.74,45,6,10,True,True,True,True,True,False,451.1,10.44,1.35,65.99,4.48,0.0,303.35,24.91
533,697780,Kale with Apples & Mustard,744,100.0,100.0,106.75,35,4,1,True,True,True,True,True,False,146.35,4.91,0.62,24.79,11.47,0.0,113.53,5.31
534,695798,Spinach Salad with Avocado-Ranch Dressing,1056,100.0,100.0,154.46,20,4,5,True,True,False,True,False,False,217.94,10.77,1.9,24.43,3.31,3.3,524.95,9.29
535,529566,Simple Ginger Soy Poached Salmon,2474,100.0,100.0,380.75,20,4,11,True,False,False,True,True,False,471.12,9.29,1.55,65.79,6.21,62.37,616.77,30.74
536,685193,Light Cream of Broccoli Soup,576,100.0,97.0,65.34,35,4,2,True,True,False,True,False,True,138.26,4.87,1.07,20.1,4.37,2.47,269.8,6.31
537,564032,"Herbed Ricotta Butternut Squash Noodles with Walnuts, Chickpeas and Cumin-Roasted Carrots and Cauliflower",1521,100.0,100.0,228.41,45,1,14,True,True,False,True,False,False,560.28,36.9,8.51,47.34,10.22,31.37,311.86,18.16
538,517741,Crispy Orange Chicken Quinoa Bowls,15181,100.0,85.0,302.99,40,4,12,True,False,False,False,True,False,577.33,10.67,1.93,69.68,10.44,108.86,889.38,51.68
539,772307,Steamed Vegetables with Sesame-Chile Oil,250,100.0,78.0,77.15,15,4,1,True,True,True,True,True,True,90.25,4.92,0.69,10.75,4.22,0.0,251.75,3.02
540,758032,Blueberry-Spinach Smoothie,3187,100.0,100.0,506.54,45,1,10,True,True,True,True,True,False,507.09,22.44,1.89,50.72,31.68,0.0,161.16,30.42
541,700630,Protein Puppy Chow : Healthy Ginger Snap Style,75,100.0,100.0,119.35,10,8,10,True,False,False,False,True,False,295.55,13.2,4.0,39.38,12.05,10.59,218.98,11.69
542,263528,Aztec Corn Salad,2269,100.0,59.0,56.62,45,5,5,True,True,True,True,True,False,201.39,1.34,0.24,40.37,0.31,0.0,5.63,10.55
543,696739,Tuna Pomodoro,812,100.0,100.0,122.71,25,4,7,True,False,False,False,True,False,378.21,8.83,1.32,57.76,8.76,13.96,292.4,22.98
544,758894,Spaghetti with Chunky Tomato Sauce,723,100.0,100.0,108.73,45,8,5,True,True,True,False,True,False,206.62,4.69,0.68,34.15,5.56,0.0,184.18,0.8
545,570789,Quinoa-Stuffed Chile Rellenos,1696,100.0,100.0,265.05,45,4,11,True,False,False,False,False,False,412.56,11.23,2.23,67.63,9.06,5.03,47.44,13.63
546,560200,Lemon Herb Salmon,3578,100.0,100.0,603.17,100,4,14,True,False,False,True,True,True,591.35,41.73,6.02,8.99,2.08,124.74,685.21,46.27
547,730304,Chickpea Broccoli Buddha Bowl,754,100.0,100.0,114.6,40,4,8,True,False,False,True,True,False,375.88,13.97,2.49,54.14,11.26,0.0,565.1,15.82
548,670711,Quinoa Tabbouleh Salad {5 Tips for Effortless Entertaining},277,100.0,84.0,181.83,5,4,4,True,True,True,True,True,False,161.63,8.63,1.17,17.99,1.28,0.0,216.02,4.4
549,667033,"Smoky, Lemony Sautéed Shredded Brussels Sprouts",7841,100.0,79.0,91.19,45,4,2,True,True,True,True,True,True,114.22,7.42,1.05,10.96,2.62,0.0,29.03,3.99
550,505262,"Grilled Pork Chops with Sweet Potato, Kale & Red Quinoa Salad",800,100.0,76.0,259.76,50,4,16,True,False,False,True,True,False,614.77,27.61,5.72,51.26,1.44,89.78,494.7,40.01
551,196688,Spinach Salad with Blood Oranges and Pistachios,73,100.0,100.0,117.91,15,4,2,True,True,False,True,True,False,97.42,4.64,0.58,11.72,6.78,0.0,225.9,3.6
552,694938,Salmon with Toasted Israeli Couscous,2640,100.0,100.0,442.82,30,4,11,True,False,False,False,True,False,470.56,17.54,2.52,40.97,2.58,77.96,365.45,36.42
553,495409,Sweet Potato and Millet Falafel,651,100.0,100.0,99.37,40,4,12,True,True,True,True,True,False,434.18,6.9,0.86,77.7,7.87,0.0,619.63,16.68
554,729297,Blackened Salmon Tacos with Forbidden Rice & Mango Guacamole,755,100.0,79.0,372.19,50,4,13,True,False,False,True,True,False,539.24,16.54,2.56,69.23,10.74,62.37,542.37,30.12
555,537836,Baked Turkey Sausage and Vegetable Spaghetti,1295,100.0,70.0,183.11,50,6,11,True,False,False,False,False,False,395.24,15.62,6.72,40.82,7.97,55.86,796.6,23.56
556,588814,"Raw, Clean & Healthy No Oil Salad Dressing",158,100.0,97.0,365.57,45,1,0,True,True,True,True,True,True,36.87,0.73,0.12,6.71,0.8,0.0,57.14,2.86
557,763455,"Lemony Broccoli, Chickpea & Avocado Pita Sandwiches",1503,100.0,100.0,244.68,25,4,15,True,True,True,False,True,False,555.55,33.93,4.77,55.1,11.64,0.0,1024.41,16.87
558,696616,Mustard-Crusted Salmon,2941,100.0,98.0,371.55,20,4,4,True,False,False,True,False,False,250.08,11.04,2.38,6.18,3.31,82.99,306.07,29.71
559,474356,Mixed Fish and Avocado Poke Tower {Deconstructed Sushi},1847,100.0,71.0,307.28,15,3,9,True,False,False,True,True,False,379.85,17.29,2.9,30.46,0.64,56.7,217.8,27.95
560,697201,Potato & Sweet Potato Torte,604,100.0,100.0,92.92,60,6,4,True,True,True,True,True,True,171.86,2.78,0.39,33.59,7.45,0.0,251.99,4.38
561,682223,Cinnamon Pecan Roasted Butternut Squash,1177,100.0,100.0,190.0,40,4,10,True,True,True,True,True,False,437.23,25.21,2.6,56.12,20.32,0.0,16.4,5.7
562,593751,Black Bean and Quinoa Soup,2337,100.0,96.0,246.79,45,6,15,True,True,True,True,True,False,590.37,19.95,2.93,83.78,6.15,0.0,1425.14,24.84
563,797711,Dina's Tossed Mushrooms,3472,100.0,87.0,126.97,25,4,4,True,False,False,False,False,False,148.35,8.63,1.54,13.53,5.84,1.7,245.23,6.15
564,563888,Chunky Lentil Potato Noodle Bolognese + Bob’s Red Mill Giveaway,769,100.0,100.0,121.18,35,2,8,True,True,True,True,True,False,370.66,8.31,1.19,60.55,13.36,0.0,511.47,18.14
565,695424,Individual Brussels Sprout & Potato Frittatas,978,100.0,100.0,157.02,45,4,5,True,False,False,True,False,False,215.61,6.09,2.02,22.96,4.94,6.4,679.15,19.37
566,694959,Rosemary Lentils & Greens on Toasted Bread,954,100.0,100.0,153.13,70,4,11,True,True,True,False,True,False,482.03,9.98,1.49,77.27,3.57,0.0,898.3,25.39
567,669431,Strawberry Spinach Salad,305,100.0,87.0,327.01,5,2,3,True,True,True,True,True,True,179.31,9.6,0.77,20.86,7.84,0.0,644.56,8.39
568,878920,Falafel Salad,1006,100.0,100.0,163.15,40,4,12,True,True,True,False,True,False,426.88,14.73,1.95,60.51,9.33,0.0,325.14,18.98
569,250042,Kale Blueberry Orange Bliss Smoothie,87,100.0,100.0,171.07,5,4,2,True,True,True,True,True,True,165.19,2.35,1.32,35.56,21.27,0.0,153.97,5.27
570,695157,Sweet Potato & Black Bean Chili,31356,100.0,75.0,139.88,40,4,8,True,True,True,True,True,False,345.43,5.54,0.85,61.8,8.8,0.0,1207.83,16.93
571,759453,"Broccoli Raab with Garlic, White Beans, Tomatoes, and Parmesan",1516,100.0,100.0,258.13,45,5,5,True,False,False,True,False,False,234.12,10.84,2.15,25.12,3.32,3.4,140.62,12.82
572,834930,Creamy Broccoli-White Bean Soup,143309,100.0,68.0,129.78,45,4,6,True,False,False,True,False,False,272.92,10.39,1.81,35.45,4.78,2.41,882.34,12.92
573,793930,Summer Squash + Zucchini Quinoa Salad with Toasted Pine Nuts,195,100.0,89.0,224.55,15,2,8,True,True,True,True,True,False,327.77,20.94,2.16,30.24,7.23,0.0,213.12,9.29
574,516877,"Kale, Garlic and Caramelized Onion Paninis",533,100.0,100.0,85.15,20,4,5,True,True,True,True,True,False,205.0,3.26,0.44,38.26,2.19,0.0,220.69,8.77
575,607078,Strawberry Infused Quinoa Breakfast Bowl,154,100.0,96.0,357.84,5,1,11,True,True,True,True,True,False,530.78,18.61,3.0,81.65,25.3,0.0,29.12,16.08
576,596213,Chickpea Kale Salad,7600,100.0,58.0,128.24,10,4,8,True,False,False,True,False,False,303.58,17.39,6.17,20.88,0.45,20.4,1006.93,18.26
577,560205,Chicken Spinach Salad with Avocado Cilantro Dressing,4205,100.0,89.0,213.34,15,4,3,True,False,False,True,False,False,174.84,6.21,1.28,13.49,4.94,38.03,319.82,18.11
578,515292,"Strawberry Spinach Salad with Basil,Toasted Pecans, and Sugar Snap Peas {and a Cookbook Give-away!}",102,100.0,100.0,248.4,10,2,7,True,True,True,True,True,False,247.86,16.06,2.2,24.37,16.25,0.0,136.45,5.8
579,516934,Lemon- Oregano Salmon with Roasted Tomatoes,2180,100.0,100.0,404.69,40,2,6,True,False,False,True,True,True,310.09,16.63,2.47,10.49,5.21,77.96,294.98,30.24
580,553907,Chocolate Covered Strawberry Protein Shake,1227,100.0,100.0,217.95,45,1,8,True,False,False,True,False,False,332.54,12.11,1.83,27.19,16.92,42.69,244.87,35.4
581,843258,Warm Kale Salad with Caramelized Onions & Mushrooms,517,100.0,100.0,85.09,35,4,2,True,True,True,True,True,True,104.26,5.4,0.75,11.98,2.91,0.0,176.31,5.11
582,563399,Mustard Crusted Salmon with Roasted Asparagus,3088,100.0,99.0,522.93,45,2,6,True,False,False,True,True,True,337.16,18.53,2.72,5.53,2.35,93.55,441.36,36.94
583,588604,Chickpea pesto sandwich,5511,100.0,87.0,216.17,10,2,15,True,True,False,False,False,False,563.98,25.03,3.61,66.98,6.71,1.25,1046.33,24.63
584,794440,Clean Eating Hot Coal Roasted Garlic and Rosemary Salmon,159,100.0,100.0,620.31,45,1,15,True,False,False,True,True,True,613.52,42.62,6.16,9.61,0.28,124.74,105.55,46.83
585,616567,Spicy Coleslaw + Tahini Dijon Dressing,972,100.0,100.0,170.17,25,3,5,True,True,True,True,True,False,272.9,12.84,1.84,36.91,17.24,0.0,364.45,9.75
586,678790,Red Lentil Turkish Soup,909,100.0,100.0,158.5,40,4,7,True,True,False,True,True,False,290.62,2.44,0.58,49.8,4.62,0.0,720.5,20.36
587,481116,Pickled Cauliflower and Beets {Giveaway Post!!},359,100.0,79.0,164.02,15,4,0,True,True,True,True,True,True,92.3,0.74,0.16,18.0,8.66,0.0,128.61,5.33
588,563868,Sesame Crusted Tuna & Avocado with Spicy Sesame Zucchini Noodles,4427,100.0,100.0,899.58,25,1,21,True,False,False,False,False,False,818.77,56.32,9.18,32.29,9.82,67.05,119.21,52.1
589,759293,Deep-Dish Skillet Pizza,944,100.0,100.0,167.0,45,6,8,True,True,False,False,False,False,293.23,14.68,5.16,32.83,2.95,23.81,574.49,12.33
590,517536,Lime and Honey Glazed Salmon with Warm Black Bean and Corn Salad,157,100.0,100.0,617.24,50,4,15,True,False,False,True,True,False,567.5,19.9,3.09,55.9,21.51,93.55,850.28,45.51
591,512508,Kale Cesar Salad with Garlicy Chickpea Croutons (guest post),1107,100.0,100.0,200.05,40,2,14,True,True,True,True,True,False,557.16,27.6,3.64,59.72,10.22,0.0,127.65,25.41
592,598691,Smoked Brisket with Coffee,1194,100.0,100.0,217.54,435,8,0,True,True,True,True,True,True,113.74,1.26,0.42,25.25,9.5,0.0,19.57,5.93
593,695600,"Fresh Pomodoro Pasta, White Beans & Olives",1281,100.0,96.0,146.49,30,4,12,True,False,False,False,False,False,474.87,11.61,2.5,74.59,8.0,6.5,369.3,19.05
594,963358,Balsamic Roasted Brussels Sprouts,2327,100.0,89.0,126.85,25,6,2,True,True,True,True,True,False,136.87,6.05,0.87,18.2,7.13,0.0,235.7,5.5
595,500436,Mexican Quinoa Salad Cups with Creamy Cilantro Lime Dressing,1377,100.0,100.0,254.81,30,4,17,True,True,True,True,True,False,599.01,37.07,4.46,58.22,11.64,0.0,466.27,14.6
596,758084,"Roasted Shallot, Squash, Grape, and Green Bean Salad",772,100.0,100.0,135.35,45,4,5,True,True,True,True,True,True,270.97,14.42,2.03,36.53,13.39,0.0,28.59,4.36
597,716444,Crudités Salad with Farro and Pecans,1089,100.0,100.0,197.32,45,4,11,True,True,True,False,True,False,414.74,26.49,3.37,40.75,3.5,0.0,405.12,9.04
598,949313,Brown Sugar Garlic Pork with Carrots & Potatoes,11193,100.0,86.0,336.87,50,4,16,True,False,False,True,True,False,728.67,27.49,4.26,62.7,22.42,142.88,487.96,58.92
599,987324,Spiced Vegan Lentil Soup,25764,100.0,96.0,221.47,55,4,9,True,True,True,True,True,False,418.57,15.33,2.11,57.79,17.46,0.0,1826.96,17.35
600,584078,Berry Spinach Salad with Maple Cinnamon Roasted Chickpeas and Balsamic Dressing,131,100.0,95.0,234.64,50,4,11,True,True,True,True,True,False,384.62,28.58,3.38,28.31,13.81,0.0,212.1,8.23
601,483681,Sauteed Swiss Chard with Lemon and Garlic,193,100.0,77.0,57.82,10,4,1,True,True,True,True,True,True,54.52,3.73,0.52,4.79,1.3,0.0,240.09,2.05
602,500445,Stoplight Mango Green Smoothie,2140,100.0,70.0,372.46,5,1,0,True,False,False,True,True,True,323.87,4.75,0.37,72.82,51.0,0.0,353.46,6.14
603,245202,Snow Peas with Pine Nuts and Mint,178,100.0,94.0,394.41,11,2,8,True,True,True,True,True,True,295.11,26.32,2.89,12.01,5.16,0.0,6.96,5.77
604,245787,"Spicy, Citrusy Black Beans",4191,100.0,100.0,87.3,45,8,11,True,True,True,True,True,False,429.14,8.96,1.42,68.29,5.73,0.0,642.19,22.06
605,558138,Green Monster Smoothie,3371,100.0,66.0,320.71,5,1,6,True,False,False,True,False,False,308.34,8.43,4.91,51.84,34.4,28.21,161.88,12.03
606,721533,Lentil Spinach Soup,757,100.0,100.0,134.56,45,6,4,True,True,True,True,True,False,177.87,5.4,0.76,23.17,1.19,0.0,858.8,11.02
607,505126,Fruit & Yogurt Quinoa Bowl {with iPhone},1250,100.0,74.0,395.91,2,1,23,True,True,True,True,True,False,929.26,61.0,4.8,79.97,28.65,0.0,14.97,31.09
608,685137,Tropical Carrot Smoothie,3536,100.0,61.0,137.14,5,4,2,True,True,True,True,True,True,135.04,0.63,0.1,33.04,21.78,0.0,89.54,2.36
609,15381,Creamy Kale Salad,74,100.0,100.0,141.93,4,4,8,True,True,True,True,True,True,331.47,28.14,3.49,19.48,6.73,0.0,263.41,6.19
610,212868,5-a-day tagine,863,100.0,100.0,157.65,45,4,4,True,True,False,True,True,False,300.31,8.27,1.17,55.73,23.88,0.0,196.44,5.68
611,588252,Zucchini pesto,624,100.0,71.0,117.45,10,4,16,True,False,False,False,False,False,584.22,15.7,3.64,89.19,4.87,8.5,411.65,21.4
612,695953,Chicken & Spinach Soup with Fresh Pesto,16264,100.0,81.0,244.64,30,5,5,True,False,False,True,False,False,275.37,6.53,1.94,31.06,4.26,32.43,269.0,24.89
613,246059,Mustard Greens,1248,100.0,84.0,47.71,20,4,1,True,True,True,True,True,True,74.69,4.26,0.54,7.84,2.42,0.0,199.17,3.57
614,758502,Crunchy Green Tahini Salad,1861,100.0,100.0,372.85,45,4,14,True,True,False,True,False,False,589.27,39.62,6.91,51.19,12.15,16.69,799.96,18.71
615,497270,White Bean Soup with Kale and Turkey Italian Sausage,663,100.0,100.0,119.53,70,6,7,True,False,False,True,True,False,294.08,2.83,0.47,51.52,1.61,0.18,941.86,18.03
616,800707,10-Minute Gazpacho,82,100.0,100.0,177.14,10,4,2,True,True,True,True,True,True,147.38,4.54,0.66,25.85,15.27,0.0,34.93,5.02
617,511521,Green Smoothie,67,100.0,99.0,103.76,10,2,1,True,True,True,True,True,True,116.93,0.79,0.11,27.92,17.27,0.0,28.27,2.82
618,577651,Quinoa White Bean Stew,2090,100.0,100.0,433.5,45,2,17,True,False,False,True,True,False,731.04,31.18,5.14,79.69,17.42,53.9,1628.21,38.75
619,996818,Roasted Broccoli with Parmesan,105,100.0,82.0,42.93,25,4,1,True,False,False,True,False,False,92.42,4.71,0.95,10.17,2.6,1.7,284.07,5.18
620,750373,Quinoa Pilaf,1005,100.0,100.0,192.99,30,4,6,True,True,False,True,True,False,281.71,10.57,1.48,39.33,5.82,0.0,217.92,10.31
621,538015,Tropical Superfood Smoothie Bowl,99,100.0,100.0,262.93,10,1,6,True,True,False,True,False,True,379.96,12.81,2.79,62.74,38.66,9.56,245.71,12.43
622,566224,Roasted Vegetable Salad,113,100.0,95.0,192.59,50,6,2,True,True,False,True,True,False,153.98,7.77,1.09,19.2,9.04,0.0,287.83,5.81
623,605578,Spelt Tabbouleh with Jalapeño Vinaigrette,152,100.0,92.0,233.63,15,8,1,True,True,True,False,True,False,73.98,0.75,0.08,15.04,1.56,0.0,469.27,3.95
624,222659,Gigantes plaki,731,100.0,100.0,136.09,140,4,13,True,True,True,True,True,False,488.63,11.67,1.69,76.33,16.4,0.0,32.95,23.83
625,475884,Roasted Vegetables,3131,100.0,90.0,204.16,30,6,5,True,True,True,True,True,True,211.93,15.09,2.17,17.27,10.41,0.0,212.29,6.76
626,794447,Cowboy Caviar,955,100.0,90.0,67.8,15,5,7,True,True,True,True,True,False,284.69,6.8,1.04,43.35,5.72,0.0,245.33,14.87
627,198755,Healthy and Delicious: Confetti Quinoa Salad,2140,100.0,65.0,171.72,50,4,10,True,True,True,True,True,False,364.31,7.58,1.09,62.99,8.13,0.0,229.74,15.06
628,759280,Smothered Cajun-Spiced Squash,650,100.0,100.0,120.65,45,8,5,True,True,True,False,True,False,246.6,7.52,1.1,44.5,13.14,0.0,37.17,4.92
629,689854,Balsamic Roasted Brussels Sprouts and Shallots,782,100.0,100.0,148.21,65,6,3,True,True,True,True,True,True,184.81,11.53,1.34,17.95,5.25,0.0,72.97,6.99
630,550990,All Natural Hazelnut Butter meets Dark Chocolate,1847,100.0,88.0,101.36,45,8,15,True,True,True,True,True,False,494.37,45.75,3.46,17.93,7.9,0.0,5.26,0.34
631,758711,Brussels Sprouts with Walnuts and Dried Cranberries,2664,100.0,86.0,115.28,45,6,3,True,True,True,True,True,False,173.22,10.55,1.09,18.54,8.45,0.0,29.0,5.36
632,215624,Cabbage with caraway,74,100.0,95.0,87.99,20,4,1,True,True,True,True,True,True,106.19,3.91,0.53,16.82,6.28,0.0,64.35,5.01
633,628689,Roasted Root Vegetable Buddha Bowls with Maple Cinnamon Tahini Dressing,103,100.0,100.0,293.17,50,4,11,True,True,True,True,True,False,487.43,9.96,1.51,91.73,22.26,0.0,540.44,12.83
634,549644,Buffalo Chicken Quinoa Salad,190316,100.0,74.0,432.13,25,2,27,True,False,False,True,False,False,1000.08,55.84,12.92,67.28,5.37,134.17,3490.84,58.15
635,514521,Sweet Potato and Kale Couscous,870,100.0,100.0,169.91,40,4,9,True,True,True,False,True,False,339.71,8.14,1.12,58.8,9.0,0.0,478.5,9.6
636,524939,Weight Watchers Beef and Broccoli,1057,100.0,93.0,107.01,20,4,3,True,False,False,True,True,False,185.52,5.52,1.35,11.72,5.02,52.12,247.81,22.76
637,497294,"Sautéed Garlicky Kale with Onions, Pine Nuts, and Craisins",85,100.0,89.0,67.46,15,4,1,True,True,True,True,True,False,106.25,6.25,0.61,12.37,5.36,0.0,214.16,3.01
638,693842,Quick Garlic Parmesan Broccoli,506,100.0,100.0,93.69,25,4,2,True,False,False,True,False,False,180.21,8.54,1.3,23.24,5.87,0.85,121.28,9.41
639,603644,How to Spiralize Broccoli: Garlic Broccoli Noodles with Toasted Pine Nuts,682,100.0,100.0,130.73,25,2,5,True,True,False,True,False,False,278.94,19.26,2.73,22.96,5.6,2.6,326.15,10.37
640,495363,Baked Sriracha Butternut Squash Fries,8695,100.0,70.0,44.29,55,4,0,True,True,True,True,True,False,98.76,1.43,0.23,22.34,4.14,0.0,88.21,2.53
641,547932,Pasta with Roasted Red Pepper Tomato Sauce,1061,100.0,96.0,135.85,35,4,4,True,True,True,False,True,False,214.95,8.04,1.11,32.5,11.07,0.0,342.08,6.46
642,618018,Massaged Kale and Brussels Sprouts Salad with Tahini-Maple Dressing,56,100.0,100.0,90.01,15,6,2,True,True,True,True,True,False,112.92,5.89,0.82,12.76,2.65,0.0,133.07,5.59
643,862316,Roasted and Charred Broccoli with Peanuts,3432,100.0,83.0,97.31,45,4,5,True,True,True,True,True,False,233.99,15.87,2.22,17.62,4.92,0.0,486.71,9.74
644,557154,Wilted Kale Shrimp Zucchini Noodle Salad,414,100.0,87.0,688.11,15,2,7,True,False,False,True,True,True,460.66,18.82,2.62,46.88,14.58,285.76,2168.85,38.59
645,736719,Cashew-Crusted Salmon with Bok Choy,158,100.0,100.0,734.89,17,4,14,True,False,False,True,True,True,625.13,31.77,5.12,25.55,11.57,140.25,359.09,57.42
646,591330,Curried Chickpeas with Spinach,816,100.0,100.0,162.79,25,4,13,True,True,True,True,True,False,455.82,13.1,1.65,67.95,15.47,0.0,618.8,21.85
647,840366,Spinach-Broccoli Soup with Garlic and Cilantro,1439,100.0,100.0,308.76,45,4,5,True,True,False,True,True,True,224.16,15.62,2.17,17.28,3.59,0.0,1430.54,8.89
648,695059,"Leek, Potato & Spinach Stew",1406,100.0,97.0,225.94,35,6,6,True,False,False,True,True,False,281.39,6.34,1.69,35.6,3.18,15.03,413.19,4.12
649,547810,"Roasted Red Pepper Hummus, Avocado, & Feta Sandwich",21111,100.0,57.0,271.57,15,2,16,True,True,False,False,False,False,523.35,35.56,7.53,44.14,5.34,16.69,1599.5,14.55
650,584549,"Stuffed Sweet Potato with Spinach, Hummus & Feta",1500,100.0,69.0,240.25,16,1,12,True,True,False,True,False,False,368.33,13.55,6.01,52.49,11.12,30.26,608.69,11.52
651,563227,Spicy Three-Bean and Corn Chili,705,100.0,100.0,141.95,45,6,12,True,True,True,True,True,False,421.39,8.05,1.16,75.06,16.06,0.0,571.26,17.96
652,666463,Lentil Salad with Beets and Pomegranate,1434,100.0,91.0,118.32,45,4,11,True,True,True,True,True,False,440.17,12.02,1.65,62.04,10.97,0.0,389.63,22.45
653,615348,Butternut Squash Burritos with Black Beans and Kale,577,100.0,71.0,114.36,50,6,9,True,False,False,False,False,False,373.25,14.83,5.1,48.01,5.07,22.12,866.04,15.53
654,539909,"Kale, Mushroom, and Quinoa Salad",919,100.0,100.0,192.63,45,4,7,True,False,False,True,False,False,320.83,9.6,1.87,45.69,3.39,6.01,472.77,17.37
655,510739,Cucumber and Tomato Lentil Salad,355,100.0,66.0,36.12,10,4,5,True,False,False,True,True,False,197.25,4.54,0.67,29.33,5.43,3.12,90.51,11.61
656,533008,"Carrot, Beet and Pineapple Juice",261,100.0,82.0,177.72,2,1,0,True,True,True,True,True,True,279.04,1.2,0.17,67.99,42.4,0.0,277.58,5.51
657,719859,Wild Blueberry Banana Hemp Smoothie,226,100.0,89.0,381.98,10,2,8,True,False,False,True,True,True,549.99,21.8,1.69,72.69,42.64,0.0,92.31,22.52
658,454079,Cabbage Fat-Burning Soup,2858,100.0,83.0,89.46,45,15,1,True,False,False,False,True,False,93.29,0.5,0.13,21.34,12.37,0.0,402.71,4.21
